id,female,black,latin,white,employed,wage,collgrad,age,parent_college,numkids,efc
3029,1,0,0,1,0,11.5,0,37,0,0,3.804671
3030,1,0,0,1,0,NA,0,35,0,3,3.804671
3031,1,0,0,1,1,19.23,1,35,1,0,6.372673
3032,0,0,0,1,1,37,0,34,0,3,2.9212689999999997
3033,0,0,0,1,1,14,0,33,0,2,2.9212689999999997
3036,0,0,1,0,1,29.81,1,35,0,0,0
3037,1,0,1,0,1,15,0,33,0,1,0
3038,0,0,0,1,1,47.12,1,36,1,0,14.00375
3039,1,0,0,1,1,20.19,0,35,0,2,2.089768
3040,1,0,0,0,1,83.33,0,35,1,2,0.90431
3041,1,0,0,0,1,38.46,1,33,1,0,0.90431
3042,0,0,0,1,1,30.77,0,37,0,1,0
3044,0,1,0,0,0,NA,0,34,0,0,0
3047,1,0,0,1,1,28.77,1,35,1,0,3.87398
3051,1,0,0,1,1,16.43,1,34,1,1,21.753700000000002
3052,1,0,0,1,0,NA,0,37,1,0,11.72851
3055,0,0,0,1,1,13.71,0,35,0,1,6.434876
3056,0,0,0,1,1,14.29,0,36,0,0,0
3057,0,0,0,1,1,12,0,33,0,0,0
3059,0,0,0,1,1,49.52,1,35,1,0,6.657825
3060,1,0,0,1,1,23.86,1,37,0,4,1.974323
3062,1,0,0,1,1,28.85,1,35,0,2,0
3064,0,0,0,1,1,26.18,1,33,1,0,6.230698
3065,0,0,0,1,1,15.75,0,36,0,1,0.1491163
3068,0,0,0,1,1,29.49,1,34,0,2,5.211321
3069,0,0,0,1,1,19,0,37,1,2,3.3514090000000003
3070,1,0,0,1,1,19.3,0,35,0,2,0
3072,0,0,0,1,1,35.17,1,34,1,0,2.613967
3073,1,0,0,1,0,NA,1,37,0,4,8.234427
3074,0,0,0,1,1,39.37,1,34,0,3,8.234427
3076,0,0,1,0,1,43.27,1,35,0,4,26.419610000000002
3077,0,0,0,1,1,31.54,1,33,0,1,5.519494
3078,1,1,0,0,1,15.05,0,34,0,1,0
3079,1,0,0,1,1,37.88,1,35,1,2,1.879292
3084,0,0,0,1,1,106.84,1,37,1,3,6.619309
3087,1,0,0,1,1,24.76,1,34,1,2,4.862678
3088,0,0,0,1,1,21.35,0,35,1,1,0
3089,0,0,0,1,0,NA,1,37,0,3,13.030389999999999
3091,0,0,0,1,1,24.04,1,33,0,0,11.00958
3095,0,0,0,1,1,15,0,35,1,0,7.063028
3096,1,0,0,1,0,NA,1,34,0,2,0
3097,0,0,0,1,1,28.37,0,36,1,6,0
3098,0,0,0,1,1,25.75,0,33,1,2,0
3099,1,0,0,1,1,40.07,1,35,1,0,16.0161
3100,1,1,0,0,1,11,0,35,0,2,0
3101,0,1,0,0,1,40.09,0,35,0,0,2.674604
3102,0,1,0,0,0,12.31,0,36,0,0,0
3104,0,1,0,0,1,19.58,0,37,0,3,0
3105,1,1,0,0,1,20.13,0,37,0,0,0
3106,0,0,0,1,1,17.98,1,35,1,0,29.59673
3107,0,0,0,1,1,17.15,0,34,0,0,1.15035
3108,0,0,1,0,1,12.25,0,36,0,0,0
3109,0,0,1,0,0,NA,0,34,0,0,0
3110,0,0,0,1,1,12.5,0,33,0,1,0.39725940000000004
3113,0,1,0,0,0,NA,0,33,0,0,0
3114,0,1,0,0,1,27.8,0,37,0,0,0
3115,1,1,0,0,1,17.56,0,37,0,1,0
3116,1,0,1,0,1,15.65,0,35,0,2,0
3117,1,0,1,0,0,13.88,0,33,0,3,0
3118,1,1,0,0,1,14.75,0,36,0,0,0
3119,0,0,0,1,1,15,0,37,0,0,0.611846
3120,0,0,0,1,1,14.13,0,35,0,0,0.611846
3121,0,0,0,1,1,14.2,0,33,0,0,0.7475476999999999
3122,0,0,0,1,1,18.46,0,33,0,0,1.437604
3123,1,0,0,1,1,15.57,0,34,0,2,2.73796
3125,1,0,0,1,1,17.31,1,35,0,3,12.46075
3126,1,0,0,0,0,NA,0,34,0,2,1.377703
3128,0,0,0,1,1,13.53,1,37,0,0,0
3129,1,0,0,1,0,NA,0,37,0,2,4.87277
3130,0,0,0,1,1,15.34,0,33,0,1,4.87277
3132,1,0,0,1,1,29.75,1,37,0,2,0
3134,1,0,0,1,1,24.36,1,35,1,2,25.007360000000002
3137,0,0,0,1,1,17.78,0,34,0,2,3.9678470000000003
3140,1,0,0,1,0,NA,1,35,1,4,0
3141,0,0,0,1,1,11.11,0,33,1,0,0
3144,1,0,0,1,1,36.54,0,34,0,0,0
3145,0,0,0,1,1,48.07,1,35,1,0,3.800085
3146,0,0,0,1,1,92.31,0,35,0,0,9.376232
3148,1,0,0,1,1,30,1,37,0,2,2.655792
3149,0,0,0,1,1,11.54,0,35,0,3,0
3150,0,0,0,1,1,17.13,0,35,0,1,1.747017
3151,1,0,0,1,0,NA,0,33,0,3,1.747017
3152,0,0,0,1,1,11,0,33,1,2,0
3153,1,0,0,1,0,NA,0,35,0,2,4.912948999999999
3154,0,0,0,1,1,38.27,0,37,1,0,5.859091
3156,0,0,0,1,1,22,1,35,1,0,33.02451
3157,0,0,0,1,1,28,1,37,1,2,0
3159,1,0,0,1,1,18.98,1,37,0,0,23.008680000000002
3161,1,0,0,1,1,30.49,1,37,0,0,5.859091
3162,1,0,0,1,1,11.63,1,33,1,3,0.9296742
3163,0,0,0,1,1,43.9,0,36,0,3,10.86099
3164,1,0,0,1,0,15.27,1,33,1,3,0
3165,1,0,0,1,0,NA,0,34,0,2,0.2290898
3166,1,0,0,1,1,30.77,1,36,1,0,1.7502650000000002
3167,0,0,0,1,1,11,0,35,1,3,0
3168,1,0,0,1,1,14.48,0,33,1,0,0
3169,1,0,0,1,1,42.26,0,34,0,3,0
3170,1,0,0,1,1,47,1,35,0,3,0
3171,0,0,0,1,1,18.33,1,33,1,0,1.608891
3173,0,0,0,1,1,19.23,0,37,0,0,1.373034
3174,0,0,0,1,0,NA,0,33,0,0,1.373034
3175,1,0,0,1,1,31.25,1,36,0,0,0
3177,1,0,0,1,1,22,0,33,0,2,0
3178,1,0,1,0,1,9.13,0,36,0,7,0.5052905
3179,1,0,1,0,0,16,1,33,0,0,0.5052905
3180,1,0,0,1,1,16.54,1,37,1,1,4.548014
3181,0,0,0,1,0,29.81,1,35,1,2,0
3182,1,0,0,1,0,NA,0,33,1,2,0
3183,1,0,0,1,0,NA,1,34,1,3,6.131877
3185,1,0,0,1,0,9.61,0,34,0,4,0.681184
3186,1,0,0,1,0,15,1,37,1,3,13.58267
3187,0,0,0,1,1,44.28,1,34,1,1,13.58267
3189,1,0,0,1,1,58.76,1,37,0,2,7.864823
3190,1,0,0,1,1,22.11,1,35,0,3,7.864823
3192,1,0,0,1,1,25,1,37,1,3,10.23291
3195,1,0,0,1,0,NA,0,35,1,0,19.39245
3196,1,0,0,1,0,NA,1,37,1,2,2.8844380000000003
3197,0,0,0,1,1,64.42,1,36,1,3,2.8844380000000003
3199,1,0,0,1,1,11.5,0,34,0,4,0
3200,1,0,0,1,1,15,0,36,0,0,0
3202,0,0,0,1,1,17.78,0,34,0,2,0.5651124999999999
3203,1,0,1,0,0,NA,0,35,0,0,0
3204,1,0,1,0,1,14,0,34,0,3,0
3206,1,0,0,1,1,11.5,0,34,0,4,0.3435487
3207,0,0,0,1,0,NA,0,36,0,0,0
3209,0,0,0,1,1,8.65,0,35,0,0,0
3211,1,0,0,1,1,25.64,1,34,1,0,11.59671
3212,0,0,0,1,1,19.2,0,33,0,0,4.9855860000000005
3214,1,0,1,0,1,12.15,0,33,0,3,0.7271871999999999
3215,0,0,0,1,1,46,1,36,1,0,8.42741
3219,0,0,1,0,0,9.15,0,34,0,0,20.08371
3220,0,0,0,1,1,14,0,34,1,0,6.702542
3221,1,0,0,1,1,8.5,1,37,0,3,5.531125
3223,1,0,0,1,1,17.4,0,35,0,2,0
3224,0,0,0,1,1,20,0,34,0,3,0
3225,1,0,0,1,0,NA,0,37,0,0,10.217600000000001
3227,1,0,1,0,1,12.5,0,37,0,2,0
3228,1,0,0,1,1,12.39,0,35,0,4,19.511290000000002
3229,1,0,0,1,1,16,0,34,0,1,0
3230,1,0,0,1,0,NA,0,36,0,2,5.3249830000000005
3231,0,0,0,1,0,10.15,1,34,0,1,0
3232,1,0,0,1,1,8,1,33,0,0,0
3235,1,0,0,1,1,16.1,1,36,0,2,0
3237,1,0,0,1,1,38.94,1,36,1,1,2.0861080000000003
3238,1,0,0,1,1,16.32,1,36,1,3,39.24185
3239,1,0,0,1,1,21.37,1,34,1,0,39.16583
3240,1,0,0,1,1,22.12,0,34,0,2,7.995845999999999
3241,1,0,1,0,0,NA,1,34,0,4,0
3242,1,0,0,1,1,29.12,1,35,1,0,0
3243,1,0,1,0,1,22,1,37,1,2,14.8719
3247,0,0,0,1,1,33.65,1,36,0,3,6.984104
3248,1,0,0,1,0,NA,0,36,1,3,5.495247999999999
3249,1,0,0,1,1,9.5,0,36,1,3,2.054046
3250,1,0,0,1,1,12.5,0,37,0,3,1.705942
3251,1,0,1,0,1,18.27,0,34,0,0,1.705942
3252,1,0,1,0,1,16,0,33,0,0,1.705942
3253,0,0,0,1,1,14.21,0,33,1,0,9.733535
3254,1,0,0,1,1,22.73,0,37,0,0,78.6203
3255,1,0,0,1,0,NA,0,36,0,2,1.665206
3256,0,0,0,1,1,8.33,0,33,0,0,1.665206
3258,0,0,0,1,1,16.82,0,37,1,4,1.6877149999999999
3259,0,0,0,1,1,8,0,36,0,0,11.23443
3260,0,0,0,1,1,24.35,0,34,0,2,18.67491
3261,1,0,0,1,1,9.85,0,36,0,1,7.490991
3262,0,0,0,1,1,25.3,0,34,0,1,7.490991
3263,0,0,0,1,0,NA,0,36,0,0,5.77138
3266,0,0,0,1,1,41.66,0,36,0,1,9.736283
3267,1,0,0,1,1,13.12,0,35,0,1,1.743485
3269,0,0,0,1,1,24.81,0,34,0,2,0
3271,0,0,0,1,1,12.23,0,36,1,1,0.027979379999999998
3272,1,0,0,1,1,15.43,0,34,1,0,0.027979379999999998
3273,0,0,0,1,1,26,1,37,1,1,2.078011
3274,0,0,0,1,1,41.42,0,36,0,0,1.1136869999999999
3276,1,0,0,1,0,62.85,1,35,1,1,0
3279,1,0,0,1,1,36.94,1,33,1,2,6.772877
3281,0,0,0,1,1,14.5,1,33,1,0,0.2980356
3282,1,0,0,1,1,18.27,1,33,1,1,7.598188
3283,0,0,0,1,1,15.5,1,36,1,0,5.333469
3285,0,0,0,1,1,9.02,0,33,0,0,0
3289,0,0,0,1,0,NA,0,35,0,2,0
3290,0,0,0,1,1,41.6,0,33,0,0,0
3291,1,0,0,1,1,14.26,0,36,0,2,0.2471497
3293,0,0,0,1,0,NA,0,36,0,0,5.1076310000000005
3296,1,0,0,1,0,NA,0,36,0,2,3.196206
3298,1,1,0,0,1,10.86,0,37,0,1,0
3300,0,1,0,0,1,22.09,0,33,0,4,2.0657550000000002
3302,1,0,0,1,1,15,0,33,0,2,1.9462460000000001
3303,1,0,0,1,1,22,1,33,0,2,12.362530000000001
3305,0,1,0,0,1,13,1,33,0,2,0
3306,1,0,0,1,1,8.5,0,36,0,3,11.6446
3308,1,0,0,1,1,17.77,0,36,0,1,5.003562
3310,0,0,0,1,0,15,0,37,0,1,3.958126
3312,1,0,0,1,1,11,0,37,1,2,10.98882
3313,1,0,0,1,1,8.75,0,34,1,1,10.98882
3315,0,0,0,1,1,19.23,0,36,0,0,0.8154708
3317,1,0,0,1,1,25,0,33,0,1,0.8154708
3319,1,0,0,1,0,8,0,36,0,2,0
3320,1,0,0,1,0,NA,1,35,0,2,6.213185999999999
3321,0,0,0,1,1,17.31,0,36,0,0,6.068553
3322,0,0,0,1,1,18.01,0,34,0,0,9.025688
3323,1,0,0,1,1,20.88,0,37,0,2,0
3324,1,0,0,1,1,27.01,1,35,1,2,38.77831
3325,0,0,0,1,1,51.28,1,37,1,3,13.327309999999999
3326,1,1,0,0,1,16.96,0,37,0,1,4.077546
3327,0,0,0,1,0,8.85,0,36,0,0,0
3328,0,0,0,1,1,46,1,37,0,0,10.427190000000001
3329,1,0,0,1,1,12.5,0,34,0,3,12.25445
3330,0,0,0,1,1,71.16,1,37,0,2,0
3331,1,0,0,1,1,18,1,35,0,2,8.576941999999999
3332,0,0,0,1,1,11.03,0,35,0,1,1.667791
3333,0,0,0,1,1,14,0,33,0,3,0
3334,1,0,0,1,1,15.56,0,35,0,2,6.366721999999999
3335,0,0,0,1,0,9,0,36,0,0,2.173824
3336,0,0,1,0,1,13.45,0,34,0,0,0
3337,1,0,1,0,1,11.5,1,37,0,0,0
3338,0,0,1,0,0,NA,0,33,0,0,0
3341,0,0,1,0,1,41.21,1,33,1,0,0
3343,0,0,0,1,1,25.75,0,35,0,0,2.046882
3345,1,0,1,0,0,8,0,37,0,1,1.728773
3346,1,0,1,0,1,23.59,0,36,0,1,1.728773
3347,0,0,0,1,1,17.71,0,34,0,2,1.4320789999999999
3348,1,0,0,1,0,37.5,0,36,0,5,0
3349,1,0,0,1,1,63.05,1,35,0,2,0
3350,0,0,0,1,0,NA,0,36,0,0,6.5335529999999995
3353,1,0,1,0,0,NA,1,35,0,3,0
3354,0,0,0,1,1,50,1,37,0,2,1.836805
3356,0,0,0,1,1,31.01,0,35,0,1,2.001288
3357,1,0,0,1,1,12.5,0,33,0,2,0
3358,1,0,0,1,1,36.32,0,36,0,1,0
3359,0,0,0,1,1,18.82,0,35,0,0,0
3360,1,0,1,0,1,18.75,0,34,0,1,0
3361,1,0,0,1,1,75,0,35,0,2,13.96558
3363,1,0,0,1,1,26,1,36,0,2,0.5930639999999999
3364,1,0,0,1,1,40.86,1,35,0,0,0.5930639999999999
3365,1,0,0,1,1,21,1,34,0,0,0.9621086
3366,0,0,0,1,1,15.75,0,33,0,0,1.7230809999999999
3367,0,0,0,1,1,19.5,0,37,0,0,14.51876
3368,1,0,0,1,0,29,1,33,1,2,9.7055669999999985
3369,0,0,0,1,1,10,0,37,0,0,4.203886000000001
3370,0,0,0,1,1,22.69,1,35,0,0,4.919765999999999
3372,0,0,0,1,0,NA,0,35,1,0,8.044735
3374,0,0,0,1,0,94.23,1,37,0,1,16.55296
3375,1,0,0,1,1,18.67,1,33,0,0,16.55296
3376,1,0,1,0,1,31,1,33,0,0,5.57489
3379,0,0,0,1,1,57.7,1,35,1,0,5.464843
3380,1,0,0,1,1,69.23,1,33,1,2,5.464843
3382,0,0,1,0,1,12.65,0,33,0,0,0
3384,0,1,0,0,0,13,0,37,1,3,0
3385,0,1,0,0,0,NA,0,33,0,0,0
3386,0,1,0,0,1,115.38,1,36,1,1,6.292465
3390,0,0,0,1,1,43.27,0,35,0,0,0
3391,1,0,0,1,1,22.88,1,33,0,0,0
3393,1,1,0,0,1,90.14,1,35,1,1,3.3656840000000003
3394,0,0,1,0,1,30.77,1,35,1,1,0.5409106
3395,0,0,1,0,1,71.15,0,33,1,1,0.5409106
3398,1,1,0,0,0,NA,1,34,1,1,17.00028
3399,0,0,0,1,1,57.69,1,33,1,0,0
3400,0,0,0,1,1,22.87,0,37,0,2,0.7493557
3401,1,0,0,1,0,NA,0,36,0,1,0.7493557
3402,1,0,0,1,1,23.56,0,36,0,1,0
3403,1,0,0,1,0,NA,0,35,0,4,0
3405,1,0,0,1,0,NA,0,33,0,1,0
3406,1,0,0,1,1,16.5,0,34,0,2,0
3407,0,0,0,1,1,9.62,0,35,0,0,5.163327000000001
3410,1,0,0,1,1,51.15,1,33,0,1,24.00253
3411,1,1,0,0,1,76.92,1,37,1,3,25.147650000000002
3412,0,0,0,1,1,15.86,0,34,1,0,20.34263
3413,1,0,0,1,1,21.62,0,36,1,2,0
3414,1,0,0,1,1,36.05,1,34,0,0,83.54071
3415,1,0,0,1,1,28.56,1,33,0,2,3.903902
3416,1,0,0,1,1,10.14,1,36,0,2,75.0656
3417,1,0,0,1,0,NA,1,34,1,1,74.59073
3418,0,0,0,1,1,25,1,35,1,1,8.384411
3419,0,0,0,1,1,25.77,1,33,1,1,8.384411
3420,1,0,0,1,1,30.38,0,35,0,1,6.292465
3422,1,0,0,1,1,23.26,1,35,1,2,8.13171
3426,1,0,0,1,0,9.35,0,37,0,0,0
3427,1,0,0,1,0,12.25,0,37,1,1,0
3428,1,0,0,1,1,10.94,1,34,0,2,0.2620763
3429,1,0,0,0,1,37,1,33,0,1,3.722367
3431,1,0,0,0,1,45,1,35,0,2,2.1671
3432,1,0,0,0,1,13.14,0,33,0,1,0
3434,0,0,0,1,1,55.29,1,37,0,1,1.373612
3435,0,0,0,1,1,19.23,1,34,1,0,6.53292
3438,1,0,0,1,1,12,0,34,0,0,0.8402054000000001
3440,0,0,0,1,0,NA,0,36,0,0,2.6414720000000003
3441,1,0,0,1,0,44.87,1,36,1,1,17.799889999999998
3442,1,0,0,1,1,20.5,0,36,0,2,0
3443,1,0,0,1,1,14.57,1,34,0,0,0
3444,1,0,0,1,1,10.87,0,34,0,0,0.07764499999999999
3445,1,1,0,0,1,27.4,0,37,0,0,0.8741666
3449,0,0,0,1,1,24.42,1,36,1,0,1.850531
3450,0,0,0,1,0,8.33,0,36,0,1,8.650787000000001
3451,0,0,0,1,0,10.15,0,34,0,0,0
3452,1,0,0,1,1,13.18,1,34,0,0,0
3453,1,0,0,1,1,12,0,36,1,0,0
3454,0,0,0,1,1,37.5,0,36,1,0,18.088540000000002
3455,1,0,0,1,1,45.67,1,34,1,0,15.30143
3456,0,0,0,1,1,35.26,1,33,1,1,0
3457,0,0,0,1,1,57.69,1,34,1,2,17.215709999999998
3458,0,0,0,1,1,27.47,1,34,1,1,17.215709999999998
3459,0,0,0,1,1,18,0,33,1,0,9.484096
3461,1,0,0,1,1,21.15,1,34,1,0,0
3462,1,0,0,1,1,42.31,1,35,0,1,0
3463,1,0,0,1,0,NA,1,35,0,3,12.69355
3464,0,0,0,1,1,25,1,35,0,2,12.69355
3466,0,0,0,1,1,15,0,35,1,0,6.6449620000000005
3467,0,0,0,1,1,32.76,0,33,1,2,0
3468,0,0,0,1,1,63.95,1,35,1,1,3.0723249999999998
3469,0,0,0,1,1,16.91,0,33,0,2,0
3470,1,0,0,1,1,21.63,1,36,0,0,6.468848
3471,0,0,0,1,1,28.16,1,33,0,1,6.468848
3473,0,0,0,1,1,10,0,34,1,0,8.163482
3474,0,0,0,1,1,24,0,37,1,2,4.873034
3475,1,0,0,1,1,20.56,1,33,1,2,4.873034
3476,0,0,0,1,1,21.93,0,33,1,0,9.879487
3477,1,0,0,1,1,11,0,36,0,3,0
3479,1,0,0,1,1,21.87,0,37,0,1,1.0349179999999998
3481,1,0,0,0,0,NA,0,36,0,2,6.014074
3482,0,0,0,1,1,34.61,0,33,0,0,6.014074
3483,1,0,0,1,1,33.13,0,37,1,0,2.8909290000000003
3484,1,0,0,1,1,19.53,1,34,0,3,15.23911
3485,0,0,0,1,1,63.35,0,33,0,3,15.23911
3486,0,0,0,1,1,138.46,1,36,1,0,0
3488,1,0,0,1,0,NA,0,36,0,2,0.45113380000000003
3489,1,1,0,0,0,45,1,34,0,1,0
3490,1,1,0,0,1,8.5,0,36,0,1,0
3492,1,1,0,0,0,NA,0,36,0,3,0.9294228000000001
3496,0,1,0,0,0,8.5,0,34,0,1,0
3497,1,0,0,1,0,20,1,33,0,2,1.0349179999999998
3500,0,0,0,1,1,25.04,0,35,0,1,0
3501,1,1,0,0,0,NA,0,37,0,3,0
3502,0,1,0,0,0,13,0,34,0,2,0
3503,1,1,0,0,1,13.5,0,36,0,5,0
3504,1,1,0,0,1,12.15,0,35,1,2,1.2295509999999998
3505,0,1,0,0,1,12.5,0,36,0,0,0
3506,1,1,0,0,1,12.08,0,34,0,3,0
3507,1,1,0,0,0,NA,0,37,0,3,2.054266
3508,0,1,0,0,1,33.11,0,35,0,0,2.054266
3509,0,1,0,0,1,8,0,34,0,0,0.49857029999999997
3510,1,1,0,0,1,11.15,0,37,0,4,0
3511,0,1,0,0,0,NA,0,37,0,0,0.8030822
3512,1,1,0,0,1,13.94,0,37,0,1,0
3515,0,0,0,1,0,NA,0,33,0,3,0
3517,1,1,0,0,1,8.7,0,34,0,5,0.9358928
3520,0,0,0,1,1,21.87,1,36,0,0,11.510159999999999
3521,1,0,0,1,1,12.84,1,36,0,3,0.9704931
3522,1,0,0,1,0,NA,0,33,0,2,0.9995538
3526,1,0,0,1,1,13.75,1,37,0,2,2.4934830000000003
3527,1,0,0,1,1,19.23,1,34,1,0,5.446741
3528,0,0,0,1,1,22,0,34,0,0,0.8251369
3529,1,0,1,0,1,8.72,0,35,0,4,0
3530,0,0,0,1,1,23.5,1,33,0,4,2.028725
3531,1,1,0,0,0,NA,0,36,0,3,0
3532,1,0,0,1,0,NA,0,35,0,2,0
3534,1,0,0,1,1,11.15,1,36,0,1,1.705198
3535,1,0,0,1,1,24.8,1,37,0,2,3.745901
3536,1,0,0,1,1,27,1,33,0,0,6.53292
3537,1,1,0,0,1,20.98,0,35,1,0,16.58721
3538,0,0,0,1,1,23.52,1,35,0,1,2.518734
3541,1,0,0,1,1,8.25,0,35,0,1,0
3542,1,1,0,0,0,NA,1,35,0,0,0.24184119999999998
3545,0,0,0,1,1,9.69,0,33,0,1,0.24184119999999998
3548,1,0,0,1,1,16.77,1,37,1,1,1.555298
3549,0,0,0,1,1,11.54,1,34,1,0,1.555298
3552,1,0,0,1,0,NA,0,34,0,3,4.383005
3553,1,0,0,1,1,15.54,1,35,1,0,6.316533000000001
3555,1,0,0,1,0,NA,0,36,0,4,5.51938
3558,0,0,0,1,1,22.12,0,33,0,0,7.251347
3561,1,0,0,1,1,41.15,1,33,1,0,9.289227
3562,1,0,0,1,1,10,1,36,0,5,6.055566
3565,0,0,0,1,1,15.25,0,33,0,1,1.929203
3566,1,1,0,0,1,11.25,0,34,0,3,0
3567,1,0,0,1,1,29.78,0,35,0,1,6.228256999999999
3568,0,0,0,1,1,34.93,0,34,0,2,0
3570,0,0,0,1,0,NA,0,35,0,0,5.9191329999999995
3571,0,0,0,1,0,20.17,0,33,0,1,5.9191329999999995
3572,0,0,0,1,1,18.17,0,33,0,2,0
3574,0,0,0,1,1,25.3,1,36,1,0,4.821107
3575,1,1,0,0,1,14,1,34,1,0,2.012832
3576,1,0,0,1,1,27,1,35,0,1,1.865271
3577,1,0,1,0,1,24.04,1,36,1,2,1.296421
3579,1,1,0,0,1,30.77,1,34,0,2,0
3580,0,1,0,0,1,70,0,35,0,2,1.104948
3582,0,0,1,0,1,64.96,1,34,0,0,7.490991
3583,1,1,0,0,1,13.62,1,36,0,2,2.922538
3585,1,0,0,1,0,23.68,0,34,0,1,5.648407
3586,1,1,0,0,1,34.62,1,34,0,1,17.77019
3587,0,1,0,0,1,38.85,1,36,0,2,26.255959999999998
3588,1,0,0,1,1,10,1,35,1,2,2.678831
3590,1,1,0,0,0,NA,1,36,0,3,0
3592,0,1,0,0,1,29.91,0,35,0,0,0
3594,1,1,0,0,1,22.91,0,35,0,0,2.1778690000000003
3597,1,0,0,1,0,NA,0,35,0,3,2.057221
3599,0,1,0,0,0,14,0,34,1,0,13.668040000000001
3600,1,1,0,0,1,16.71,0,37,0,2,3.2679180000000003
3601,1,1,0,0,1,21.63,1,34,1,0,8.859682000000001
3602,0,0,1,0,0,16,0,37,0,0,5.648707
3603,0,0,1,0,1,12,0,34,0,0,5.648707
3604,1,0,0,1,1,29.36,0,34,0,1,21.80684
3608,1,0,0,1,1,12.13,0,36,1,0,0.004596094
3609,0,0,0,1,1,15.87,0,34,1,2,0.004596094
3611,1,0,0,1,1,12,0,36,1,0,6.226183
3613,1,0,0,1,1,75,0,33,0,0,0
3614,1,0,0,1,1,81.93,1,34,1,0,0
3616,0,0,0,1,1,19.92,0,33,1,1,8.475208
3617,1,0,0,1,1,8.45,0,35,1,2,0
3618,0,0,0,1,1,42.86,0,33,1,1,0
3620,0,0,1,0,0,NA,0,34,0,1,3.1949340000000004
3621,0,1,0,0,1,26.92,0,33,0,2,6.3448329999999995
3622,0,0,1,0,1,20,0,37,1,0,0
3624,1,1,0,0,1,43.03,1,36,0,2,1.7230809999999999
3625,0,1,0,0,1,13.73,0,33,0,0,1.5677809999999999
3626,0,1,0,0,1,25.3,0,33,0,0,2.613967
3627,1,1,0,0,1,11.67,1,36,0,2,1.3554059999999999
3628,1,1,0,0,1,23.08,1,34,0,2,1.3554059999999999
3631,1,0,0,1,1,18.6,0,36,0,2,0
3632,0,1,0,0,1,90.38,0,35,0,1,17.602439999999998
3633,1,1,0,0,1,15,0,37,0,2,1.548122
3635,0,1,0,0,0,15,0,37,0,0,0
3636,0,1,0,0,1,20,0,35,0,0,5.084779
3637,1,1,0,0,1,35.58,1,33,0,1,22.53536
3639,1,1,0,0,1,16.5,0,34,0,0,0
3640,0,0,0,1,1,24.18,1,33,1,0,38.89974
3641,1,1,0,0,1,21.26,1,33,0,2,1.929203
3644,1,0,1,0,1,16.23,0,35,1,2,13.74963
3645,0,0,1,0,1,33.39,1,36,1,2,14.55033
3646,0,1,0,0,1,14.61,1,36,1,0,23.523139999999998
3647,0,0,0,1,1,31.49,1,33,0,0,4.802225
3648,1,0,1,0,1,35,1,36,0,2,0
3649,0,1,0,0,1,20.19,0,33,1,0,0
3650,0,1,0,0,1,14.8,0,37,0,0,0
3651,0,1,0,0,0,NA,0,34,0,0,0
3652,0,1,0,0,0,NA,0,34,0,1,0
3653,0,1,0,0,0,NA,0,36,0,3,0
3654,0,1,0,0,1,10,0,35,0,0,0
3657,0,1,0,0,1,12.5,0,33,0,1,0
3659,0,1,0,0,1,18.59,1,35,1,2,11.50113
3661,1,0,0,1,0,NA,0,37,0,3,2.1764720000000004
3666,0,0,1,0,1,19.27,0,37,0,0,2.737425
3668,0,0,1,0,1,21.79,0,37,0,0,0
3670,1,0,1,0,0,NA,0,35,0,2,0
3683,0,0,1,0,1,42.74,0,34,0,0,0
3684,0,0,1,0,0,20.6,1,33,0,0,1.475616
3685,0,0,1,0,1,32.5,1,36,0,3,0.09883625
3686,0,0,1,0,1,13.66,1,33,0,0,0.09883625
3687,0,0,1,0,1,20.01,0,36,1,1,0
3688,1,0,1,0,0,NA,0,34,1,3,0
3691,1,1,0,0,1,26.32,1,34,0,1,0
3693,0,0,1,0,1,34.6,0,33,0,0,1.05803
3694,1,0,1,0,0,14.5,0,37,0,2,0
3695,0,0,1,0,1,12,0,36,0,0,0
3698,0,0,0,1,0,NA,0,34,0,3,0
3699,1,0,1,0,0,NA,0,36,1,1,0
3702,0,0,1,0,1,27.5,0,35,0,2,0
3704,1,0,1,0,1,12,1,36,1,1,6.260207
3705,1,0,0,1,0,NA,1,34,1,1,12.32586
3707,0,1,0,0,1,11,0,37,0,0,0.7846906
3709,0,1,0,0,0,NA,0,34,0,2,6.240872
3710,1,1,0,0,1,10.98,0,36,0,2,0.9589571
3712,1,0,1,0,1,40.87,1,33,0,1,0
3714,0,0,0,1,1,28.75,0,34,0,3,0.790301
3715,0,0,0,1,1,9.62,0,33,0,0,0.790301
3717,1,1,0,0,0,12.25,0,36,0,0,1.1350429999999998
3718,1,1,0,0,1,13.37,0,35,0,4,1.1350429999999998
3719,0,0,1,0,1,12.75,0,37,0,0,0
3722,1,0,0,1,0,NA,0,35,0,2,0.5198431
3723,0,0,0,1,1,28.57,0,35,0,3,0
3724,0,0,0,1,1,139.42,0,37,0,1,0
3725,0,0,0,1,1,23.56,1,34,0,1,5.390121
3726,1,0,1,0,1,19.99,0,36,0,2,4.191055
3727,1,0,1,0,0,NA,0,34,0,4,4.191055
3728,0,0,0,1,1,22.61,0,33,0,0,11.245280000000001
3729,1,0,0,1,1,13,0,37,1,2,0
3730,1,0,0,1,0,10.5,0,34,0,2,7.056947
3731,0,0,0,1,1,27.15,1,36,1,2,9.752559
3732,0,1,0,0,0,15,0,36,0,0,1.995519
